,district,elevation,Area,lat,lng,Year,Disaster Internal Displacements,Hazard Type,total_precip,drought_index,total solar,heavy rain,storm days,extreme temp,severerisk,low_pressure_days,pressure_anomaly,Country / Territory,population,Count of Disasters,pdensity,distancetowater,distancetowater1,distancetowater2,Country Code,gdp
457,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,120,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
458,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,2000,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
459,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,150,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
460,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,220,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
461,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,3600,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
462,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,150,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
463,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,51,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
464,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,2600,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
465,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,360,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
466,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,130,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
467,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,1600,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
468,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,21000,Flood,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
469,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,9000,Flood,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
470,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,3800,Flood,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
471,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,338000,Flood,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
472,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,98000,Flood,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
473,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,126000,Flood,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
474,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,1300,Flood,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
475,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,4000,Flood,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
476,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,3400,Flood,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
477,hirshabelle,201,52675448461.0,13.4167,45.1667,2016,70000,Flood,137.6,258.0,7773.6,42.0,0.0,120.0,0.0,0.0,187.0,Somalia,1860730.96164465,1,35.32444461336297,1525221.28,1525463.1,1627563.305,SOM,7390796616.52817
478,hirshabelle,201,52675448461.0,13.4167,45.1667,2022,7,Flood,309.3,196.0,8518.8,77.0,0.0,44.0,86.0,0.0,171.0,Somalia,2217523.17819285,1,42.09785095298555,1525221.28,1525463.1,1627563.305,SOM,10419541202.0391
479,hirshabelle,201,52675448461.0,13.4167,45.1667,2023,64,Drought,476.9,171.0,8425.0,95.0,3.0,104.0,118.0,0.0,192.0,Somalia,2287375.1583059253,16,43.4239332580046,1525221.28,1525463.1,1627563.305,SOM,11679800110.1523
480,hirshabelle,201,52675448461.0,13.4167,45.1667,2023,1000,Drought,476.9,171.0,8425.0,95.0,3.0,104.0,118.0,0.0,192.0,Somalia,2287375.1583059253,16,43.4239332580046,1525221.28,1525463.1,1627563.305,SOM,11679800110.1523
481,hirshabelle,201,52675448461.0,13.4167,45.1667,2023,880,Drought,476.9,171.0,8425.0,95.0,3.0,104.0,118.0,0.0,192.0,Somalia,2287375.1583059253,16,43.4239332580046,1525221.28,1525463.1,1627563.305,SOM,11679800110.1523
482,hirshabelle,201,52675448461.0,13.4167,45.1667,2023,1200,Flood,476.9,171.0,8425.0,95.0,3.0,104.0,118.0,0.0,192.0,Somalia,2287375.1583059253,16,43.4239332580046,1525221.28,1525463.1,1627563.305,SOM,11679800110.1523
483,hirshabelle,201,52675448461.0,13.4167,45.1667,2023,170,Drought,476.9,171.0,8425.0,95.0,3.0,104.0,118.0,0.0,192.0,Somalia,2287375.1583059253,16,43.4239332580046,1525221.28,1525463.1,1627563.305,SOM,11679800110.1523
484,hirshabelle,201,52675448461.0,13.4167,45.1667,2023,260000,Flood,476.9,171.0,8425.0,95.0,3.0,104.0,118.0,0.0,192.0,Somalia,2287375.1583059253,16,43.4239332580046,1525221.28,1525463.1,1627563.305,SOM,11679800110.1523
485,hirshabelle,201,52675448461.0,13.4167,45.1667,2023,260,Drought,476.9,171.0,8425.0,95.0,3.0,104.0,118.0,0.0,192.0,Somalia,2287375.1583059253,16,43.4239332580046,1525221.28,1525463.1,1627563.305,SOM,11679800110.1523
486,hirshabelle,201,52675448461.0,13.4167,45.1667,2023,38,Flood,476.9,171.0,8425.0,95.0,3.0,104.0,118.0,0.0,192.0,Somalia,2287375.1583059253,16,43.4239332580046,1525221.28,1525463.1,1627563.305,SOM,11679800110.1523
487,hirshabelle,201,52675448461.0,13.4167,45.1667,2023,350,Drought,476.9,171.0,8425.0,95.0,3.0,104.0,118.0,0.0,192.0,Somalia,2287375.1583059253,16,43.4239332580046,1525221.28,1525463.1,1627563.305,SOM,11679800110.1523
488,hirshabelle,201,52675448461.0,13.4167,45.1667,2023,570,Drought,476.9,171.0,8425.0,95.0,3.0,104.0,118.0,0.0,192.0,Somalia,2287375.1583059253,16,43.4239332580046,1525221.28,1525463.1,1627563.305,SOM,11679800110.1523
489,hirshabelle,201,52675448461.0,13.4167,45.1667,2023,1100,Drought,476.9,171.0,8425.0,95.0,3.0,104.0,118.0,0.0,192.0,Somalia,2287375.1583059253,16,43.4239332580046,1525221.28,1525463.1,1627563.305,SOM,11679800110.1523
490,hirshabelle,201,52675448461.0,13.4167,45.1667,2023,1400,Drought,476.9,171.0,8425.0,95.0,3.0,104.0,118.0,0.0,192.0,Somalia,2287375.1583059253,16,43.4239332580046,1525221.28,1525463.1,1627563.305,SOM,11679800110.1523
491,hirshabelle,201,52675448461.0,13.4167,45.1667,2023,200,Flood,476.9,171.0,8425.0,95.0,3.0,104.0,118.0,0.0,192.0,Somalia,2287375.1583059253,16,43.4239332580046,1525221.28,1525463.1,1627563.305,SOM,11679800110.1523
492,hirshabelle,201,52675448461.0,13.4167,45.1667,2023,41,Drought,476.9,171.0,8425.0,95.0,3.0,104.0,118.0,0.0,192.0,Somalia,2287375.1583059253,16,43.4239332580046,1525221.28,1525463.1,1627563.305,SOM,11679800110.1523
493,hirshabelle,201,52675448461.0,13.4167,45.1667,2023,230000,Flood,476.9,171.0,8425.0,95.0,3.0,104.0,118.0,0.0,192.0,Somalia,2287375.1583059253,16,43.4239332580046,1525221.28,1525463.1,1627563.305,SOM,11679800110.1523
494,hirshabelle,201,52675448461.0,13.4167,45.1667,2023,55000,Flood,476.9,171.0,8425.0,95.0,3.0,104.0,118.0,0.0,192.0,Somalia,2287375.1583059253,16,43.4239332580046,1525221.28,1525463.1,1627563.305,SOM,11679800110.1523
495,bougainville,115,9408974060.0,-6.0,155.5,2020,181,Wave action,8581.6,6.0,6070.0,335.0,0.0,0.0,0.0,0.0,187.0,Papua New Guinea,332692.567661405,1,35.35906949470377,32555.94968,34738.08597,58779.70065,PNG,23848445103.9227
496,bougainville,115,9408974060.0,-6.0,155.5,2021,1162,Wave action,4382.4,13.0,6049.3,338.0,0.0,0.0,0.0,0.0,182.0,Papua New Guinea,338780.84164960874,1,36.00614046645685,32555.94968,34738.08597,58779.70065,PNG,26113333240.2333
497,central,1477,29435271554.0,-9.0,147.5,2014,300,Flood,955.7,233.0,7022.7,63.0,4.0,5.0,0.0,0.0,183.0,Papua New Guinea,314994.857901856,1,10.701272360405689,54102.93951,56418.23555,75905.30864,PNG,23210823987.308
498,central,1477,29435271554.0,-9.0,147.5,2019,118,Flood,1977.0,219.0,7214.5,82.0,11.0,0.0,0.0,0.0,177.0,Papua New Guinea,335789.660037741,1,11.407731008077285,54102.93951,56418.23555,75905.30864,PNG,24751066910.5409
499,east new britain,10,15353473988.0,-4.2,152.3,2019,272,Flood,1816.4,78.0,5624.2,227.0,1.0,0.0,0.0,0.0,186.0,Papua New Guinea,355824.220768213,1,23.175485954925826,91835.03381,149413.7761,181696.5393,PNG,24751066910.5409
500,enga,2406,11733040587.0,-5.85,143.6,2013,20,Mass Movement,2095.2,52.0,6176.1,269.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea,598460.561769962,1,51.006434123567736,4423.435619,19314.52551,20356.83564,PNG,21261338064.8783
501,enga,2406,11733040587.0,-5.85,143.6,2019,1500,Mass Movement,1784.7,81.0,6430.5,233.0,1.0,0.0,0.0,0.0,185.0,Papua New Guinea,723239.366216183,1,61.641256659208985,4423.435619,19314.52551,20356.83564,PNG,24751066910.5409
502,gulf,14,34805672059.0,-8.0,146.0,2014,11369,Flood,1078.9,165.0,6596.0,139.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea,150933.651147852,1,4.336467081917006,30529.29472,33146.0637,33169.22843,PNG,23210823987.308
503,jiwaka,695,4855200708.0,-5.5,144.5,2016,100,Flood,1653.1,107.0,5661.5,202.0,0.0,0.0,0.0,0.0,183.0,Papua New Guinea,534023.22342968,1,109.98993770736614,46075.76569,52906.84678,65601.39777,PNG,20758876952.6232
504,morobe,918,33967637468.0,-6.0,146.0,2016,510,Flood,1257.9,158.0,6015.4,165.0,0.0,0.0,0.0,0.0,181.0,Papua New Guinea,834940.314043336,1,24.58046470938436,112471.9875,119457.3509,121627.7895,PNG,20758876952.6232
505,morobe,918,33967637468.0,-6.0,146.0,2020,98,Mass Movement,1919.8,116.0,6343.3,194.0,0.0,0.0,0.0,0.0,198.0,Papua New Guinea,858151.360602006,1,25.26379296795214,112471.9875,119457.3509,121627.7895,PNG,23848445103.9227
506,morobe,918,33967637468.0,-6.0,146.0,2022,1590,Mass Movement,2660.4,3.0,7490.9,324.0,0.0,0.0,8.0,0.0,194.0,Papua New Guinea,889847.0867091914,1,26.196908382206225,112471.9875,119457.3509,121627.7895,PNG,31603619036.6338
507,sandaun,136,35689508467.0,-3.0,141.0,2022,2750,Flood,2338.398,117.0,7088.8,183.0,0.0,10.0,241.0,0.0,183.0,Papua New Guinea,314232.624613754,1,8.804621809356284,112677.33,117314.6871,136736.3765,PNG,31603619036.6338
508,southern highlands,1886,15922801984.0,-6.0,143.0,2021,70,Mass Movement,3730.0,15.0,5832.9,330.0,0.0,0.0,0.0,0.0,179.0,Papua New Guinea,805405.4323124036,2,50.58189087082248,34299.8462,35457.02735,47565.4134,PNG,26113333240.2333
509,southern highlands,1886,15922801984.0,-6.0,143.0,2021,50,Flood,3730.0,15.0,5832.9,330.0,0.0,0.0,0.0,0.0,179.0,Papua New Guinea,805405.4323124036,2,50.58189087082248,34299.8462,35457.02735,47565.4134,PNG,26113333240.2333
510,west new britain,62,20385254948.0,-5.5,150.0,2016,1020,Flood,2079.1,62.0,6007.5,252.0,0.0,0.0,0.0,0.0,174.0,Papua New Guinea,323306.557791963,1,15.859824104072962,48390.76523,50363.9966,57822.99564,PNG,20758876952.6232
511,west new britain,62,20385254948.0,-5.5,150.0,2022,129,Flood,2670.5,6.0,7603.4,323.0,0.0,0.0,114.0,0.0,190.0,Papua New Guinea,354594.532643262,1,17.394657734121267,48390.76523,50363.9966,57822.99564,PNG,31603619036.6338
512,western highlands,1428,4262535135.0,-5.96,144.22,2013,26,Flood,1843.4,74.0,6181.9,242.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea,457104.863107681,1,107.23779362059874,69086.87354,71308.18741,89720.27911,PNG,21261338064.8783
513,western highlands,1428,4262535135.0,-5.96,144.22,2014,7610,Storm,1798.0,93.0,6143.0,221.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea,466810.177886009,1,109.5146815454951,69086.87354,71308.18741,89720.27911,PNG,23210823987.308
514,western highlands,1428,4262535135.0,-5.96,144.22,2019,5000,Flood,1353.9,144.0,6426.2,161.0,1.0,0.0,0.0,0.0,183.0,Papua New Guinea,517266.404319763,1,121.351821847156,69086.87354,71308.18741,89720.27911,PNG,24751066910.5409
515,western highlands,1428,4262535135.0,-5.96,144.22,2020,52,Mass Movement,2256.5,70.0,6369.8,239.0,1.0,0.0,0.0,0.0,188.0,Papua New Guinea,527554.328564644,1,123.76539121821078,69086.87354,71308.18741,89720.27911,PNG,23848445103.9227
516,western highlands,1428,4262535135.0,-5.96,144.22,2021,30,Mass Movement,2486.9,78.0,6173.6,223.0,0.0,0.0,0.0,0.0,178.0,Papua New Guinea,537208.572777377,2,126.03029787750404,69086.87354,71308.18741,89720.27911,PNG,26113333240.2333
517,western highlands,1428,4262535135.0,-5.96,144.22,2021,5,Mass Movement,2486.9,78.0,6173.6,223.0,0.0,0.0,0.0,0.0,178.0,Papua New Guinea,537208.572777377,2,126.03029787750404,69086.87354,71308.18741,89720.27911,PNG,26113333240.2333
518,bamingui-bangoran,492,58468947110.0,8.0,16.0,2020,4400,Flood,1500.1,166.0,7350.9,163.0,0.0,110.0,0.0,0.0,200.0,Central African Republic,63020.786549639,2,1.077850545710622,2520756.167,2520948.442,2522687.499,CAF,2326720900.38047
519,bamingui-bangoran,492,58468947110.0,8.0,16.0,2020,7993,Flood,1500.1,166.0,7350.9,163.0,0.0,110.0,0.0,0.0,200.0,Central African Republic,63020.786549639,2,1.077850545710622,2520756.167,2520948.442,2522687.499,CAF,2326720900.38047
520,bamingui-bangoran,492,58468947110.0,8.0,16.0,2022,1280,Flood,986.0,175.0,7535.8,148.0,0.0,160.0,73.0,0.0,183.0,Central African Republic,64211.14585347175,1,1.098209374844201,2520756.167,2520948.442,2522687.499,CAF,2382618615.01694
521,bamingui-bangoran,492,58468947110.0,8.0,16.0,2023,83,Flood,1038.7,161.0,7368.5,139.0,1.0,173.0,99.0,0.0,176.0,Central African Republic,64814.73062449439,1,1.1085325429677366,2520756.167,2520948.442,2522687.499,CAF,2555492085.24831
522,bangui,393,91827559.95,4.39,18.56,2008,14000,Flood,1392.4,245.0,0.0,93.0,0.0,68.0,0.0,0.0,178.0,Central African Republic,240508.7707,1,2619.1349397823133,2625134.277,2626219.039,2626753.273,CAF,1993407888.49838
523,bangui,393,91827559.95,4.39,18.56,2014,100,Flood,1472.5,196.0,6517.7,88.0,4.0,33.0,0.0,0.0,176.0,Central African Republic,256643.734340668,1,2794.8443199450167,2625134.277,2626219.039,2626753.273,CAF,1894813389.40325
524,bangui,393,91827559.95,4.39,18.56,2016,2327,Flood,3262.6,206.0,6557.5,111.0,0.0,72.0,0.0,0.0,177.0,Central African Republic,262306.361780167,1,2856.510201545075,2625134.277,2626219.039,2626753.273,CAF,1825018144.65595
525,bangui,393,91827559.95,4.39,18.56,2018,1835,Flood,1742.0,198.0,6453.3,95.0,7.0,23.0,0.0,0.0,173.0,Central African Republic,271194.286506653,2,2953.299495862876,2625134.277,2626219.039,2626753.273,CAF,2220979146.11241
526,bangui,393,91827559.95,4.39,18.56,2018,2000,Flood,1742.0,198.0,6453.3,95.0,7.0,23.0,0.0,0.0,173.0,Central African Republic,271194.286506653,2,2953.299495862876,2625134.277,2626219.039,2626753.273,CAF,2220979146.11241
527,bangui,393,91827559.95,4.39,18.56,2019,40,Flood,1145.4,212.0,6320.0,83.0,1.0,38.0,0.0,0.0,186.0,Central African Republic,275321.590185165,1,2998.2457372827644,2625134.277,2626219.039,2626753.273,CAF,2221301351.43918
528,bangui,393,91827559.95,4.39,18.56,2021,1872,Flood,1608.5,185.0,6146.2,96.0,1.0,79.0,0.0,0.0,181.0,Central African Republic,287593.6554868318,3,3131.8882440459724,2625134.277,2626219.039,2626753.273,CAF,2516498412.46384
529,bangui,393,91827559.95,4.39,18.56,2021,2046,Flood,1608.5,185.0,6146.2,96.0,1.0,79.0,0.0,0.0,181.0,Central African Republic,287593.6554868318,3,3131.8882440459724,2625134.277,2626219.039,2626753.273,CAF,2516498412.46384
530,bangui,393,91827559.95,4.39,18.56,2021,6110,Flood,1608.5,185.0,6146.2,96.0,1.0,79.0,0.0,0.0,181.0,Central African Republic,287593.6554868318,3,3131.8882440459724,2625134.277,2626219.039,2626753.273,CAF,2516498412.46384
531,bangui,393,91827559.95,4.39,18.56,2022,22708,Flood,1870.4,139.0,7644.1,157.0,1.0,99.0,136.0,0.0,177.0,Central African Republic,290297.035848408,2,3161.3279935400046,2625134.277,2626219.039,2626753.273,CAF,2382618615.01694
532,bangui,393,91827559.95,4.39,18.56,2022,21904,Flood,1870.4,139.0,7644.1,157.0,1.0,99.0,136.0,0.0,177.0,Central African Republic,290297.035848408,2,3161.3279935400046,2625134.277,2626219.039,2626753.273,CAF,2382618615.01694
533,bangui,393,91827559.95,4.39,18.56,2023,12750,Flood,2087.5,149.0,7349.1,124.0,1.0,109.0,131.0,0.0,177.0,Central African Republic,293025.82798538305,2,3191.0444766792807,2625134.277,2626219.039,2626753.273,CAF,2555492085.24831
534,bangui,393,91827559.95,4.39,18.56,2023,2507,Flood,2087.5,149.0,7349.1,124.0,1.0,109.0,131.0,0.0,177.0,Central African Republic,293025.82798538305,2,3191.0444766792807,2625134.277,2626219.039,2626753.273,CAF,2555492085.24831
535,haute-kotto,679,86049245476.0,5.0,18.0,2021,2539,Flood,1610.7,99.0,6345.7,213.0,0.0,0.0,0.0,0.0,180.0,Central African Republic,131931.95553164103,1,1.5332145540827335,2701723.844,2702714.048,2703379.036,CAF,2516498412.46384
536,haute-kotto,679,86049245476.0,5.0,18.0,2022,1265,Storm,1371.4,129.0,7597.5,186.0,0.0,79.0,113.0,0.0,178.0,Central African Republic,133172.11591363847,1,1.5476267708911116,2701723.844,2702714.048,2703379.036,CAF,2382618615.01694
537,haute-kotto,679,86049245476.0,5.0,18.0,2023,705,Flood,1180.4,115.0,7466.7,174.0,0.0,107.0,105.0,0.0,169.0,Central African Republic,134423.93380322668,2,1.562174462537488,2701723.844,2702714.048,2703379.036,CAF,2555492085.24831
538,haute-kotto,679,86049245476.0,5.0,18.0,2023,307,Flood,1180.4,115.0,7466.7,174.0,0.0,107.0,105.0,0.0,169.0,Central African Republic,134423.93380322668,2,1.562174462537488,2701723.844,2702714.048,2703379.036,CAF,2555492085.24831
539,kémo,491,16503585557.0,4.0,16.0,2023,367,Flood,3054.4,104.0,7273.2,193.0,6.0,124.0,87.0,0.0,180.0,Central African Republic,174912.02112500515,1,10.598425446451918,2893520.589,2894790.373,2895066.106,CAF,2555492085.24831
540,lobaye,519,18485402412.0,4.0,15.0,2016,1374,Storm,1897.0,71.0,6619.5,263.0,0.0,18.0,0.0,0.0,182.0,Central African Republic,335822.472735465,1,18.16690084698736,3002504.541,3003810.021,3004035.487,CAF,1825018144.65595
541,lobaye,519,18485402412.0,4.0,15.0,2019,58,Wildfire,1425.5,102.0,6419.1,217.0,0.0,0.0,0.0,0.0,181.0,Central African Republic,350251.448581725,1,18.94746139550392,3002504.541,3003810.021,3004035.487,CAF,2221301351.43918
542,lobaye,519,18485402412.0,4.0,15.0,2021,550,Flood,1846.3,56.0,6381.9,259.0,0.0,0.0,0.0,0.0,182.0,Central African Republic,359265.9917535522,2,19.435118789750057,3002504.541,3003810.021,3004035.487,CAF,2516498412.46384
543,lobaye,519,18485402412.0,4.0,15.0,2021,216,Flood,1846.3,56.0,6381.9,259.0,0.0,0.0,0.0,0.0,182.0,Central African Republic,359265.9917535522,2,19.435118789750057,3002504.541,3003810.021,3004035.487,CAF,2516498412.46384
544,lobaye,519,18485402412.0,4.0,15.0,2023,444,Flood,1641.5,98.0,7590.4,219.0,0.0,90.0,136.0,0.0,179.0,Central African Republic,366051.9371415504,2,19.802216310093623,3002504.541,3003810.021,3004035.487,CAF,2555492085.24831
545,lobaye,519,18485402412.0,4.0,15.0,2023,192,Flood,1641.5,98.0,7590.4,219.0,0.0,90.0,136.0,0.0,179.0,Central African Republic,366051.9371415504,2,19.802216310093623,3002504.541,3003810.021,3004035.487,CAF,2555492085.24831
546,mambéré-kadéï,638,29638101265.0,4.0,15.5,2015,1109,Storm,2149.4,66.0,6725.5,216.0,0.0,3.0,0.0,0.0,191.0,Central African Republic,485061.617550522,1,16.366150220403533,2947991.445,2949279.42,2949529.552,CAF,1695825714.19282
547,mambéré-kadéï,638,29638101265.0,4.0,15.5,2016,676,Storm,2320.8,79.0,6604.0,235.0,0.0,17.0,0.0,0.0,190.0,Central African Republic,489100.65385583,1,16.502428731270143,2947991.445,2949279.42,2949529.552,CAF,1825018144.65595
548,mambéré-kadéï,638,29638101265.0,4.0,15.5,2018,400,Storm,3951.8,66.0,6558.4,241.0,1.0,4.0,0.0,0.0,174.0,Central African Republic,501900.031210348,1,16.934284241853508,2947991.445,2949279.42,2949529.552,CAF,2220979146.11241
549,mambéré-kadéï,638,29638101265.0,4.0,15.5,2023,500,Storm,3109.3,99.0,7471.9,208.0,6.0,98.0,155.0,0.0,180.0,Central African Republic,533175.5893338044,2,17.98953261433917,2947991.445,2949279.42,2949529.552,CAF,2555492085.24831
550,mambéré-kadéï,638,29638101265.0,4.0,15.5,2023,381,Flood,3109.3,99.0,7471.9,208.0,6.0,98.0,155.0,0.0,180.0,Central African Republic,533175.5893338044,2,17.98953261433917,2947991.445,2949279.42,2949529.552,CAF,2555492085.24831
551,mbomou,587,60116866396.0,4.3,15.3,2014,396,Flood,1982.4,85.0,6579.5,200.0,0.0,1.0,0.0,0.0,171.0,Central African Republic,213102.390797712,1,3.5448020426409186,2976273.881,2977514.602,2977831.038,CAF,1894813389.40325
552,mbomou,587,60116866396.0,4.3,15.3,2023,2495,Flood,3069.3,93.0,7725.4,208.0,6.0,86.0,164.0,0.0,185.0,Central African Republic,235504.4162698728,3,3.917443313138866,2976273.881,2977514.602,2977831.038,CAF,2555492085.24831
553,mbomou,587,60116866396.0,4.3,15.3,2023,16267,Flood,3069.3,93.0,7725.4,208.0,6.0,86.0,164.0,0.0,185.0,Central African Republic,235504.4162698728,3,3.917443313138866,2976273.881,2977514.602,2977831.038,CAF,2555492085.24831
554,mbomou,587,60116866396.0,4.3,15.3,2023,172,Flood,3069.3,93.0,7725.4,208.0,6.0,86.0,164.0,0.0,185.0,Central African Republic,235504.4162698728,3,3.917443313138866,2976273.881,2977514.602,2977831.038,CAF,2555492085.24831
555,nana-grébizi,450,19667999865.0,6.0,17.0,2016,847,Flood,1613.0,103.0,7044.3,224.0,0.0,41.0,0.0,0.0,181.0,Central African Republic,160499.252106428,1,8.16042572748045,2837626.795,2838475.844,2839334.579,CAF,1825018144.65595
556,nana-grébizi,450,19667999865.0,6.0,17.0,2021,965,Flood,1721.8,103.0,6748.6,206.0,0.0,9.0,0.0,0.0,190.0,Central African Republic,171718.01348326635,1,8.730832553484277,2837626.795,2838475.844,2839334.579,CAF,2516498412.46384
557,nana-mambéré,863,27102804148.0,5.5,15.0,2021,304,Flood,1433.5,96.0,6629.7,222.0,0.0,0.0,0.0,0.0,189.0,Central African Republic,337374.90599480487,1,12.447970481301684,3037753.89,3038791.212,3039390.834,CAF,2516498412.46384
558,nana-mambéré,863,27102804148.0,5.5,15.0,2023,872,Flood,1409.7,116.0,7823.1,212.0,0.0,73.0,132.0,0.0,181.0,Central African Republic,343747.36467420094,1,12.683092229021886,3037753.89,3038791.212,3039390.834,CAF,2555492085.24831
559,ombella-m'poko,519,31786210613.0,4.5,15.0,2017,1764,Flood,1583.9,89.0,6545.5,239.0,0.0,0.0,0.0,0.0,177.0,Central African Republic,1093756.80437292,1,34.40978912804386,3013359.542,3014575.416,3014926.619,CAF,2072349972.6818
560,ombella-m'poko,519,31786210613.0,4.5,15.0,2019,40,Flood,1332.2,112.0,6436.0,203.0,0.0,0.0,0.0,0.0,179.0,Central African Republic,1135896.69091202,2,35.73551766650216,3013359.542,3014575.416,3014926.619,CAF,2221301351.43918
561,ombella-m'poko,519,31786210613.0,4.5,15.0,2019,184,Flood,1332.2,112.0,6436.0,203.0,0.0,0.0,0.0,0.0,179.0,Central African Republic,1135896.69091202,2,35.73551766650216,3013359.542,3014575.416,3014926.619,CAF,2221301351.43918
562,ombella-m'poko,519,31786210613.0,4.5,15.0,2020,2630,Flood,1905.6,91.0,6570.9,245.0,0.0,11.0,0.0,0.0,178.0,Central African Republic,1155643.51742031,1,36.356756440406656,3013359.542,3014575.416,3014926.619,CAF,2326720900.38047
563,ombella-m'poko,519,31786210613.0,4.5,15.0,2021,189,Flood,1763.6,75.0,6403.7,249.0,0.0,0.0,0.0,0.0,188.0,Central African Republic,1166506.566484061,3,36.69850995094648,3013359.542,3014575.416,3014926.619,CAF,2516498412.46384
